author_url,avatar_url,author_name,author_handle,badge,post_time,tweet_text,replies,retweets,likes,tweet_url,analytics_url,cleaned_text,lemmatized_text,sentiment
https://x.com/gregmcantwell,https://pbs.twimg.com/profile_images/1840112398729973760/Xakzjzzo_normal.jpg,greg cantwell,@gregmcantwell,·,Mar 30,Why are Rob Schneider's opinion's newsworthy? Is he an elected official? A statesman? A public intellectual? A noted author? A relevant cultural figure?,5K,4,5,https://x.com/gregmcantwell/status/2038299107203199231,https://x.com/gregmcantwell/status/2038299107203199231/analytics,why are rob schneiders opinions newsworthy is he an elected official a statesman a public intellectual a noted author a relevant cultural figure,rob schneiders opinion newsworthy elected official statesman public intellectual noted author relevant cultural figure,Neutral
https://x.com/LelisOliveira,https://pbs.twimg.com/profile_images/1922433253291520000/aFc-kvXH_normal.jpg,Lellis,@LelisOliveira,·,Mar 30,", what do you think of what he said?",7.7K,1,,https://x.com/LelisOliveira/status/2038377616697180344,https://x.com/LelisOliveira/status/2038377616697180344/analytics,what do you think of what he said,think said,Neutral
https://x.com/freezymfe,https://pbs.twimg.com/profile_images/1935723447885164544/CLJmmQkt_normal.jpg,Freed Ninja,@freezymfe,·,Mar 30,"Yewish….Rob Schneider has three daughters and no sons.

- Elle King (born Tanner Elle Schneider): July 3, 1989 (currently 36 years old as of March 2026). She is a singer and musician.

- Miranda Scarlett Schneider: November 16, 2012 (currently 13 years old).

- Madeline Robbie",23K,3,6,https://x.com/freezymfe/status/2038372291575513488,https://x.com/freezymfe/status/2038372291575513488/analytics,yewishrob schneider has three daughters and no sons elle king born tanner elle schneider july currently years old as of march she is a singer and musician miranda scarlett schneider november currently years old madeline robbie,yewishrob schneider three daughter son elle king born tanner elle schneider july currently year old march singer musician miranda scarlett schneider november currently year old madeline robbie,Positive
https://x.com/flybynick,https://pbs.twimg.com/profile_images/1651221916/Golf_027_normal.jpg,Tim Nicholas,@flybynick,·,Mar 30,Thanks Rob.,4K,2,49,https://x.com/flybynick/status/2038373120839454778,https://x.com/flybynick/status/2038373120839454778/analytics,thanks rob,thanks rob,Negative
https://x.com/KyleHend1,https://pbs.twimg.com/profile_images/1935142344858193920/oTVuGfLP_normal.jpg,Kyle,@KyleHend1,·,Mar 30,Nahh the people who voted for the current president that is sending us to war should be first ones up to join military. Why would I want me or my kids to go fight for Israel?,11K,7,1,https://x.com/KyleHend1/status/2038323103680315604,https://x.com/KyleHend1/status/2038323103680315604/analytics,nahh the people who voted for the current president that is sending us to war should be first ones up to join military why would i want me or my kids to go fight for israel,nahh people voted current president sending u war first one join military would want kid go fight israel,Neutral
https://x.com/qweed,https://pbs.twimg.com/profile_images/1769823133207314432/qBjOjl51_normal.jpg,██,@qweed,·,Mar 30,has Rob Scneider fought in any wars or even served in the military?,33K,1,2,https://x.com/qweed/status/2038342623098765315,https://x.com/qweed/status/2038342623098765315/analytics,has rob scneider fought in any wars or even served in the military,rob scneider fought war even served military,Neutral
https://x.com/_phantomgroyper,https://pbs.twimg.com/profile_images/1914885593882091520/pDQCAysU_normal.jpg,𝕻𝖍𝖆𝖓𝖙𝖔𝖒𝕲𝖗𝖔𝖞𝖕𝖊𝖗,@_phantomgroyper,·,Mar 30,He can go absolutely fuck himself for wanting us young American youth die for his foreign ethnic state!!!,473,4,,https://x.com/_phantomgroyper/status/2038483260083454207,https://x.com/_phantomgroyper/status/2038483260083454207/analytics,he can go absolutely fuck himself for wanting us young american youth die for his foreign ethnic state,go absolutely fuck wanting u young american youth die foreign ethnic state,Positive
https://x.com/thecavedaddy,https://pbs.twimg.com/profile_images/2027414068689076225/AJgg59sk_normal.jpg,Caveman,@thecavedaddy,·,Mar 30,Will he be advocating for his 2 children to be shipped off to war they don’t agree with?,22K,9,3,https://x.com/thecavedaddy/status/2038327509922558082,https://x.com/thecavedaddy/status/2038327509922558082/analytics,will he be advocating for his children to be shipped off to war they dont agree with,advocating child shipped war dont agree,Neutral
https://x.com/stilltakingnaps,https://pbs.twimg.com/profile_images/2032819630134411264/OTBpjeIV_normal.jpg,naps,@stilltakingnaps,·,Mar 30,then enlist,668,1,9,https://x.com/stilltakingnaps/status/2038332525681004910,https://x.com/stilltakingnaps/status/2038332525681004910/analytics,then enlist,enlist,Neutral
https://x.com/FozonCapital,https://pbs.twimg.com/profile_images/1923409640051679232/BvsKKo0r_normal.jpg,Fozon Capital,@FozonCapital,·,Mar 30,"Rob Schneider, go F yourself.

If you want this war so much, why don't you and your kids enlist?",5.6K,5,18,https://x.com/FozonCapital/status/2038322516054163835,https://x.com/FozonCapital/status/2038322516054163835/analytics,rob schneider go f yourself if you want this war so much why dont you and your kids enlist,rob schneider go f want war much dont kid enlist,Neutral
https://x.com/TheOnlyDJQualls,https://pbs.twimg.com/profile_images/1074848009345675264/98ECIuvZ_normal.jpg,DJ Qualls,@TheOnlyDJQualls,·,Mar 30,Rob’s own daughter hates him. What does that tell you?,7.9K,21,13,https://x.com/TheOnlyDJQualls/status/2038498533016474034,https://x.com/TheOnlyDJQualls/status/2038498533016474034/analytics,robs own daughter hates him what does that tell you,robs daughter hate tell,Negative
https://x.com/AmericanGrl199,https://pbs.twimg.com/profile_images/2023612766603681792/zzMih_JO_normal.jpg,AmericanGirl199,@AmericanGrl199,·,Mar 30,Fuck off bro.  No. One asked for this war but MAGA.,22K,3,6,https://x.com/AmericanGrl199/status/2038301999620665775,https://x.com/AmericanGrl199/status/2038301999620665775/analytics,fuck off bro no one asked for this war but maga,fuck bro one asked war maga,Neutral
https://x.com/KaydRaider,https://pbs.twimg.com/profile_images/1984429493419720704/AzdeVIEM_normal.jpg,Kayd,@KaydRaider,·,Mar 30,", what country/nationality is the name “Schneider” most affiliated with?",10K,1,2,https://x.com/KaydRaider/status/2038335133334348071,https://x.com/KaydRaider/status/2038335133334348071/analytics,what countrynationality is the name schneider most affiliated with,countrynationality name schneider affiliated,Neutral
https://x.com/The_Beast63,https://pbs.twimg.com/profile_images/2004792712558460928/zW5DkCSl_normal.jpg,FAM,@The_Beast63,·,Mar 30,You first Rob…,45K,3,18,https://x.com/The_Beast63/status/2038329363985244419,https://x.com/The_Beast63/status/2038329363985244419/analytics,you first rob,first rob,Neutral
https://x.com/Anon_CFA,https://pbs.twimg.com/profile_images/1987164965824757760/kGLGV5vC_normal.jpg,AnonCFA,@Anon_CFA,·,Mar 30,Shut the hell up,7.1K,7,96,https://x.com/Anon_CFA/status/2038325314879734261,https://x.com/Anon_CFA/status/2038325314879734261/analytics,shut the hell up,shut hell,Negative
https://x.com/dewforpolitics,https://pbs.twimg.com/profile_images/1980275763984113664/95UXSVEx_normal.jpg,David Earl Williams III,@dewforpolitics,·,Mar 30,Nobody is trying to die for the Epstein class. Send Barron and Go fk yourself,2.4K,13,89,https://x.com/dewforpolitics/status/2038333127555166659,https://x.com/dewforpolitics/status/2038333127555166659/analytics,nobody is trying to die for the epstein class send barron and go fk yourself,nobody trying die epstein class send barron go fk,Neutral
https://x.com/MrGlass2025,https://pbs.twimg.com/profile_images/1856147600589692928/y7XEHk-V_normal.jpg,Mr. Glass 2026,@MrGlass2025,·,Mar 30,Did Rob say he wants to implement a draft?,11K,2,,https://x.com/MrGlass2025/status/2038373903915983250,https://x.com/MrGlass2025/status/2038373903915983250/analytics,did rob say he wants to implement a draft,rob say want implement draft,Positive
https://x.com/TheChavster,https://pbs.twimg.com/profile_images/2007275722172452864/zvS3WVVI_normal.jpg,JC,@TheChavster,·,Mar 30,would cower in a corner if asked to go,952,1,8,https://x.com/TheChavster/status/2038333444737101993,https://x.com/TheChavster/status/2038333444737101993/analytics,would cower in a corner if asked to go,would cower corner asked go,Neutral
https://x.com/MindNYAli,https://pbs.twimg.com/profile_images/2015461245961244673/syZcA1r2_normal.jpg,@AliMindNY,@MindNYAli,·,Mar 30,Says the guy that “never” served!,1.6K,19,,https://x.com/MindNYAli/status/2038309128771182743,https://x.com/MindNYAli/status/2038309128771182743/analytics,says the guy that never served,say guy never served,Negative
https://x.com/Pauloforliberty,https://pbs.twimg.com/profile_images/1907658537959919616/lPx3gkxF_normal.jpg,Paulo,@Pauloforliberty,·,Mar 30,"The problem is when people hear the word draft. They freak out. I agree with some maybe voluntary military training for our children to help teach them how to actually survive. Instead of the woke garbage, they learn in public schools. 
But they should keep it in the United",1.7K,3,1,https://x.com/Pauloforliberty/status/2038401759274529113,https://x.com/Pauloforliberty/status/2038401759274529113/analytics,the problem is when people hear the word draft they freak out i agree with some maybe voluntary military training for our children to help teach them how to actually survive instead of the woke garbage they learn in public schools but they should keep it in the __united_states__,problem people hear word draft freak agree maybe voluntary military training child help teach actually survive instead woke garbage learn public school keep united_states,Neutral
https://x.com/JackieDaytona22,https://pbs.twimg.com/profile_images/2028616463654047744/BKMUw6Iq_normal.jpg,CallmeJackie..Jackie_Daytona,@JackieDaytona22,·,Mar 30,Put that guy on the front lines with a bullseye on him that glows in the dark,718,10,,https://x.com/JackieDaytona22/status/2038335693160947767,https://x.com/JackieDaytona22/status/2038335693160947767/analytics,put that guy on the front lines with a bullseye on him that glows in the dark,put guy front line bullseye glow dark,Neutral
https://x.com/floatsthruwalls,https://pbs.twimg.com/profile_images/1715190065469759488/pJpgfZsM_normal.jpg,Cyn,@floatsthruwalls,·,Mar 30,Go Rob. Go fight em..We cant best Iran without your funny ass deployed. Someone get Robbie a helmet,2K,1,5,https://x.com/floatsthruwalls/status/2038368880486453365,https://x.com/floatsthruwalls/status/2038368880486453365/analytics,go rob go fight emwe cant best iran without your funny ass deployed someone get robbie a helmet,go rob go fight emwe cant best iran without funny as deployed someone get robbie helmet,Positive
https://x.com/ixam85,https://pbs.twimg.com/profile_images/1510171524376014852/pl6yOmOQ_normal.jpg,Brazen Hussy For Sussex Only,@ixam85,·,Mar 30,"Rob you go right ahead and sign up! Unparalleled freedoms? Freedom to die for oil, freedom to die due to lack of health insurance, freedom to die cause you were DWB or WWB OR SWB! How about you go f yourself Rob! You must be in those files and they got you running scared now",390,1,4,https://x.com/ixam85/status/2038583685025296741,https://x.com/ixam85/status/2038583685025296741/analytics,rob you go right ahead and sign up unparalleled freedoms freedom to die for oil freedom to die due to lack of health insurance freedom to die cause you were dwb or wwb or swb how about you go f yourself rob you must be in those files and they got you running scared now,rob go right ahead sign unparalleled freedom freedom die oil freedom die due lack health insurance freedom die dwb wwb swb go f rob must file got running scared,Positive
https://x.com/Real_Pie_Hat,https://pbs.twimg.com/profile_images/2038332628445630464/t9sVeZiX_normal.jpg,Pie Hat,@Real_Pie_Hat,·,19h,"This is God-level marketing for Deuce Bigelo 3, where Deuce gets drafted and sneaks out of boot camp for a little gigolo action.",195,,,https://x.com/Real_Pie_Hat/status/2038722412137595336,https://x.com/Real_Pie_Hat/status/2038722412137595336/analytics,this is godlevel marketing for deuce bigelo where deuce gets drafted and sneaks out of boot camp for a little gigolo action,godlevel marketing deuce bigelo deuce get drafted sneak boot camp little gigolo action,Neutral
https://x.com/hippojuicefilm,https://pbs.twimg.com/profile_images/1910297963454148608/Ja3mh1Jm_normal.jpg,Royce Lopez,@hippojuicefilm,·,Mar 30,how many years did,6.5K,7,3,https://x.com/hippojuicefilm/status/2038406592371060822,https://x.com/hippojuicefilm/status/2038406592371060822/analytics,how many years did,many year,Neutral
https://x.com/JohnQ27899645,https://pbs.twimg.com/profile_images/1388382385906069507/HgE4bfxE_normal.jpg,John Q,@JohnQ27899645,·,Mar 30,We really need a draft to accomplish more of this?,2.4K,1,4,https://x.com/JohnQ27899645/status/2038347962653266133,https://x.com/JohnQ27899645/status/2038347962653266133/analytics,we really need a draft to accomplish more of this,really need draft accomplish,Positive
https://x.com/UAPLuigi,https://pbs.twimg.com/profile_images/1993497462372548608/cFpkP4Ah_normal.jpg,★ UAP Luigi ★,@UAPLuigi,·,Mar 30,What’s stopping Rob from enlisting?,705,1,,https://x.com/UAPLuigi/status/2038507750100267505,https://x.com/UAPLuigi/status/2038507750100267505/analytics,whats stopping rob from enlisting,whats stopping rob enlisting,Neutral
https://x.com/No1114199233,https://pbs.twimg.com/profile_images/2034967926462197760/cWGxuzm0_normal.jpg,Anonymous,@No1114199233,·,Mar 30,"Then tell the retard to join first. You feel absolutely sure about America, join first. I need some irrelevant actor lecturing me about patriotism while our taxes fund his mid-ass movies.",6.1K,1,13,https://x.com/No1114199233/status/2038319977833316822,https://x.com/No1114199233/status/2038319977833316822/analytics,then tell the retard to join first you feel absolutely sure about america join first i need some irrelevant actor lecturing me about patriotism while our taxes fund his midass movies,tell retard join first feel absolutely sure america join first need irrelevant actor lecturing patriotism tax fund midas movie,Neutral
https://x.com/daddymoderate,https://pbs.twimg.com/profile_images/2038397128721195008/xOxQTA_Y_normal.jpg,Daddy Moderate,@daddymoderate,·,Mar 30,New headline: Old hypocrite who wanted no war with Iran a year ago now wants young men to die for Israel,555,5,,https://x.com/daddymoderate/status/2038398371837427858,https://x.com/daddymoderate/status/2038398371837427858/analytics,new headline old hypocrite who wanted no war with iran a year ago now wants young men to die for israel,new headline old hypocrite wanted war iran year ago want young men die israel,Positive
https://x.com/GL2411,https://pbs.twimg.com/profile_images/2003253972967051264/Z6kpSdsO_normal.jpg,Yankees Pirate,@GL2411,·,Mar 30,Take a minute to absorb just how fucking ridiculous this headline is.,4.1K,3,84,https://x.com/GL2411/status/2038468856931328031,https://x.com/GL2411/status/2038468856931328031/analytics,take a minute to absorb just how fucking ridiculous this headline is,take minute absorb fucking ridiculous headline,Negative
https://x.com/FlamKingTez,https://pbs.twimg.com/profile_images/2037893206260822016/JgWviIyo_normal.jpg,Jean Claude Van Flam,@FlamKingTez,·,Mar 30,Deuce Bigalow better go fuck that HUGE bitch then STFU with that bs,415,6,,https://x.com/FlamKingTez/status/2038350483442589844,https://x.com/FlamKingTez/status/2038350483442589844/analytics,deuce bigalow better go fuck that huge bitch then stfu with that bs,deuce bigalow better go fuck huge bitch stfu b,Neutral
https://x.com/ILucasK,https://pbs.twimg.com/profile_images/1991844597098512384/Dsm1Ox6L_normal.jpg,Lucas,@ILucasK,·,Mar 30,"Yeah. I am not going to get drafted. Send your own kids, dipshit.",15K,2,2,https://x.com/ILucasK/status/2038304795191120099,https://x.com/ILucasK/status/2038304795191120099/analytics,yeah i am not going to get drafted send your own kids dipshit,yeah going get drafted send kid dipshit,Neutral
https://x.com/DanielB15544759,https://pbs.twimg.com/profile_images/1553907435060043776/UwnlZ8lv_normal.jpg,Daniel Black,@DanielB15544759,·,Mar 30,"Lead the way, Rob. Surely you intend to pay for your freedoms, too.

I mean we know you're free, because the rest of us still have to listen to your idiotic bullshit.",393,12,,https://x.com/DanielB15544759/status/2038415051934036204,https://x.com/DanielB15544759/status/2038415051934036204/analytics,lead the way rob surely you intend to pay for your freedoms too i mean we know youre free because the rest of us still have to listen to your idiotic bullshit,lead way rob surely intend pay freedom mean know youre free rest u still listen idiotic bullshit,Neutral
https://x.com/Sipowicz1042,https://pbs.twimg.com/profile_images/1521913175175749632/N0HgmdfJ_normal.jpg,Det. Andy Sipowicz,@Sipowicz1042,·,Mar 30,He should volunteer,390,12,,https://x.com/Sipowicz1042/status/2038329059172606457,https://x.com/Sipowicz1042/status/2038329059172606457/analytics,he should volunteer,volunteer,Neutral
https://x.com/mtnbikey,https://pbs.twimg.com/profile_images/1954587432239906816/7eJ6iuT3_normal.jpg,Rick Costa,@mtnbikey,·,Mar 30,as long as he agrees to be the first one drafted and sent into combat other he should really shut the fuck up,264,1,,https://x.com/mtnbikey/status/2038402612140343527,https://x.com/mtnbikey/status/2038402612140343527/analytics,as long as he agrees to be the first one drafted and sent into combat other he should really shut the fuck up,long agrees first one drafted sent combat really shut fuck,Neutral
https://x.com/AlfKennedy1,https://pbs.twimg.com/profile_images/1787321041213415424/D2OPVHzi_normal.jpg,ALF KENNEDY,@AlfKennedy1,·,Mar 30,Stick to comedy,3K,2,23,https://x.com/AlfKennedy1/status/2038345026422600076,https://x.com/AlfKennedy1/status/2038345026422600076/analytics,stick to comedy,stick comedy,Neutral
https://x.com/colemarisa49,https://pbs.twimg.com/profile_images/1918026047636819968/zcaHEkZL_normal.jpg,Martina Shantez,@colemarisa49,·,13h,"No, thats really not what he said at all.",49,,,https://x.com/colemarisa49/status/2038800946658967762,https://x.com/colemarisa49/status/2038800946658967762/analytics,no thats really not what he said at all,thats really said,Positive
https://x.com/bkrayder,https://pbs.twimg.com/profile_images/2031196632230834176/PUI-1gmf_normal.jpg,BklynRayder,@bkrayder,·,Mar 30,So glad,934,1,8,https://x.com/bkrayder/status/2038333717177930181,https://x.com/bkrayder/status/2038333717177930181/analytics,so glad,glad,Neutral
https://x.com/campion95,https://pbs.twimg.com/profile_images/1859409514925056000/fPUeZ4iu_normal.jpg,NathanTheCampionOfTheWorld,@campion95,·,Mar 30,MAGA is like a retirement home for washed up hacky comedians,450,1,5,https://x.com/campion95/status/2038398828458475716,https://x.com/campion95/status/2038398828458475716/analytics,maga is like a retirement home for washed up hacky comedians,maga like retirement home washed hacky comedian,Neutral
https://x.com/PureHavoc2025,https://pbs.twimg.com/profile_images/1793293081627774978/TOtGMoV1_normal.jpg,Havoc & Harmony,@PureHavoc2025,·,Mar 30,I didn't know he still had a career to end?,663,2,,https://x.com/PureHavoc2025/status/2038360521645097365,https://x.com/PureHavoc2025/status/2038360521645097365/analytics,i didnt know he still had a career to end,didnt know still career end,Neutral
https://x.com/JuliusCaesar108,https://pbs.twimg.com/profile_images/1842745802/julius-caesar-coin-1a_normal.jpg,Nate Richey,@JuliusCaesar108,·,Mar 30,What freedoms? Our healthcare system is pretty shitty,224,2,,https://x.com/JuliusCaesar108/status/2038406981955068344,https://x.com/JuliusCaesar108/status/2038406981955068344/analytics,what freedoms our healthcare system is pretty shitty,freedom healthcare system pretty shitty,Positive
https://x.com/grow_up_america,https://pbs.twimg.com/profile_images/1841790656915595264/lLaxDc7u_normal.jpg,Grow Up America,@grow_up_america,·,Mar 30,"you're making the fact I stopped following and supporting your grifter ass seem like a really REALLY wise decision.

IF you want kids to go fight in Iran send yours, not mine!",207,2,,https://x.com/grow_up_america/status/2038569196271935762,https://x.com/grow_up_america/status/2038569196271935762/analytics,youre making the fact i stopped following and supporting your grifter ass seem like a really really wise decision if you want kids to go fight in iran send yours not mine,youre making fact stopped following supporting grifter as seem like really really wise decision want kid go fight iran send mine,Positive
https://x.com/Cressche,https://pbs.twimg.com/profile_images/546894438468182018/qy6BE_AQ_normal.jpeg,Cressche,@Cressche,·,Mar 30,I think they should not have an age cutoff and then start drafting everyone over the age of 40 that advocates for a draft.,1.1K,11,,https://x.com/Cressche/status/2038329755842298146,https://x.com/Cressche/status/2038329755842298146/analytics,i think they should not have an age cutoff and then start drafting everyone over the age of that advocates for a draft,think age cutoff start drafting everyone age advocate draft,Neutral
https://x.com/CaliMom559,https://pbs.twimg.com/profile_images/2030382914253529088/2UuCIKGB_normal.jpg,CaliMom,@CaliMom559,·,Mar 30,We should just eliminate the enlistment age so people like him can go fight for Israel.,662,1,17,https://x.com/CaliMom559/status/2038344530010005571,https://x.com/CaliMom559/status/2038344530010005571/analytics,we should just eliminate the enlistment age so people like him can go fight for israel,eliminate enlistment age people like go fight israel,Neutral
https://x.com/Johnny_Rocket6,https://pbs.twimg.com/profile_images/1858628484798566400/LuEV7KF7_normal.jpg,Johnny Rocket,@Johnny_Rocket6,·,Mar 30,"Im not fucking dying for Rob Schneider. Fuck you,",390,1,2,https://x.com/Johnny_Rocket6/status/2038643538015953124,https://x.com/Johnny_Rocket6/status/2038643538015953124/analytics,im not fucking dying for rob schneider fuck you,im fucking dying rob schneider fuck,Positive
https://x.com/LUPASAN2,https://pbs.twimg.com/profile_images/1948123168394113024/rlqm1BIY_normal.jpg,LUPASAN,@LUPASAN2,·,Mar 30,Ill go if HE goes,7.5K,3,1,https://x.com/LUPASAN2/status/2038324767611060489,https://x.com/LUPASAN2/status/2038324767611060489/analytics,ill go if he goes,ill go go,Negative
https://x.com/ChristisKing,https://pbs.twimg.com/profile_images/1959067159541239809/Or9ByGh__normal.jpg,Christ is King,@ChristisKing,·,Mar 30,"He seems physically fit for 62

May God be with you in battle, Schneider",4.7K,4,4,https://x.com/ChristisKing/status/2038347264498819344,https://x.com/ChristisKing/status/2038347264498819344/analytics,he seems physically fit for may god be with you in battle schneider,seems physically fit may god battle schneider,Positive
https://x.com/jsher88888,https://pbs.twimg.com/profile_images/1823827799414857731/pqN7oZq8_normal.jpg,jsher88888,@jsher88888,·,Mar 30,He’s only got daughters. Send this unfunny jackass to the front and have him storm the Iranian shore. Putz.,1.6K,3,25,https://x.com/jsher88888/status/2038336230673568083,https://x.com/jsher88888/status/2038336230673568083/analytics,hes only got daughters send this unfunny jackass to the front and have him storm the iranian shore putz,he got daughter send unfunny jackass front storm iranian shore putz,Neutral
https://x.com/JCKnight03,https://pbs.twimg.com/profile_images/1892352826241671170/E6yHnZ6G_normal.jpg,JCKnight03,@JCKnight03,·,Mar 30,Conveniently he will not be eligible for the draft,285,3,,https://x.com/JCKnight03/status/2038332968779800963,https://x.com/JCKnight03/status/2038332968779800963/analytics,conveniently he will not be eligible for the draft,conveniently eligible draft,Positive
https://x.com/TheBigMoon67,https://pbs.twimg.com/profile_images/2032907691270746115/OJ1_g8Ez_normal.jpg,The Moon,@TheBigMoon67,·,Mar 30,"""Kids should go die so i can continue to enjoy my living standard"" Is an INSANE thing to say out loud.",1K,18,,https://x.com/TheBigMoon67/status/2038405449926496725,https://x.com/TheBigMoon67/status/2038405449926496725/analytics,kids should go die so i can continue to enjoy my living standard is an insane thing to say out loud,kid go die continue enjoy living standard insane thing say loud,Neutral
https://x.com/harmlesstree2,https://pbs.twimg.com/profile_images/2038443547850883072/tfs-Hwbw_normal.jpg,harmlesstree,@harmlesstree2,·,Mar 30,"For some strange reason Rob didn't say this in the 1980s 

I wonder why",1.1K,15,,https://x.com/harmlesstree2/status/2038328942814278126,https://x.com/harmlesstree2/status/2038328942814278126/analytics,for some strange reason rob didnt say this in the s i wonder why,strange reason rob didnt say wonder,Positive
https://x.com/Iconpop,https://pbs.twimg.com/profile_images/2004123298024550400/0VAS_YcW_normal.jpg,ICON,@Iconpop,·,Mar 30,"yeah, the man that banged old bags in grown-ups should shut the fuck up",577,4,,https://x.com/Iconpop/status/2038312948167266397,https://x.com/Iconpop/status/2038312948167266397/analytics,yeah the man that banged old bags in grown__united_states__should shut the fuck up,yeah man banged old bag grownunited_statesshould shut fuck,Positive
https://x.com/JoelWeissman,https://pbs.twimg.com/profile_images/1218705394094096384/M_seQXjp_normal.jpg,Joel Weissman,@JoelWeissman,·,Mar 30,U mean 5 foot 1990s midget whose main source of income now is autographs & selfies.,1K,2,2,https://x.com/JoelWeissman/status/2038295954667794718,https://x.com/JoelWeissman/status/2038295954667794718/analytics,u mean foot s midget whose main source of income now is autographs selfies,mean foot midget whose main source income autograph selfies,Positive
https://x.com/andruchk,https://pbs.twimg.com/profile_images/1927320280755539968/cwaOaGn__normal.jpg,Druchk,@andruchk,·,Mar 30,"Of course, in this scenario, is dipshit won’t have to pay said cost.",1.8K,2,3,https://x.com/andruchk/status/2038368724219023865,https://x.com/andruchk/status/2038368724219023865/analytics,of course in this scenario is dipshit wont have to pay said cost,course scenario dipshit wont pay said cost,Neutral
https://x.com/BritneyForLyfe,https://pbs.twimg.com/profile_images/1974721485198495744/q3VOBt4l_normal.jpg,Cameron Wood,@BritneyForLyfe,·,Mar 30,Can we draft and send off this D-list washed up loser to serve in Iran?,900,1,18,https://x.com/BritneyForLyfe/status/2038348661441044883,https://x.com/BritneyForLyfe/status/2038348661441044883/analytics,can we draft and send off this dlist washed up loser to serve in iran,draft send dlist washed loser serve iran,Neutral
https://x.com/Aipromptslap,https://pbs.twimg.com/profile_images/2026659626616287232/_ova3OcT_normal.jpg,Ai Prompts Lab,@Aipromptslap,·,Mar 30,"Easy to volunteer the youth when you’re 60 and safe. If we’re restoring the draft, let’s start with the families of those advocating for it. Skin in the game.",8.8K,6,122,https://x.com/Aipromptslap/status/2038297497899053282,https://x.com/Aipromptslap/status/2038297497899053282/analytics,easy to volunteer the youth when youre and safe if were restoring the draft lets start with the families of those advocating for it skin in the game,easy volunteer youth youre safe restoring draft let start family advocating skin game,Neutral
https://x.com/waysandmeans71,https://pbs.twimg.com/profile_images/1852065195037773824/3wn0Gtr7_normal.jpg,colleen,@waysandmeans71,·,Mar 30,has three daughters who are eligible to serve.,1.8K,1,3,https://x.com/waysandmeans71/status/2038345654750130609,https://x.com/waysandmeans71/status/2038345654750130609/analytics,has three daughters who are eligible to serve,three daughter eligible serve,Positive
https://x.com/zerodarkwokey,https://pbs.twimg.com/profile_images/971210397997940737/TigWbd_-_normal.jpg,Dark Woke Mthrfckr,@zerodarkwokey,·,Mar 30,Someone should tell Rob Schneider that the US wasn't attacked and is the aggressor in this situation.,3.3K,10,153,https://x.com/zerodarkwokey/status/2038334988631015926,https://x.com/zerodarkwokey/status/2038334988631015926/analytics,someone should tell rob schneider that the __united_states__ wasnt attacked and is the aggressor in this situation,someone tell rob schneider united_states wasnt attacked aggressor situation,Neutral
https://x.com/cyre2067,https://pbs.twimg.com/profile_images/2024484093896118275/XY89DTdg_normal.jpg,The President of all the Gays,@cyre2067,·,22h,"Nah thanks bro. How about we stop the never ending cycle of wars and change our culture over to less-psychopathic and more transparent and aware? Let's talk about CIA funding jihadis and Bibi culturing Hamas, and what really happened on 10/7 and 9/11 and with Covid? Hmm?",533,3,,https://x.com/cyre2067/status/2038666496889524664,https://x.com/cyre2067/status/2038666496889524664/analytics,nah thanks bro how about we stop the never ending cycle of wars and change our culture over to lesspsychopathic and more transparent and aware lets talk about cia funding jihadis and bibi culturing hamas and what really happened on and and with covid hmm,nah thanks bro stop never ending cycle war change culture lesspsychopathic transparent aware let talk cia funding jihadis bibi culturing hamas really happened covid hmm,Neutral
https://x.com/SnazzyLabs,https://pbs.twimg.com/profile_images/1950798553582112768/5czVCpu7_normal.jpg,Quinn Nelson,@SnazzyLabs,·,Mar 30,Famous veteran Rob Schneider.,23K,6,1,https://x.com/SnazzyLabs/status/2038335221599494474,https://x.com/SnazzyLabs/status/2038335221599494474/analytics,famous veteran rob schneider,famous veteran rob schneider,Positive
https://x.com/SemanticSteward,https://pbs.twimg.com/profile_images/2038649029114880000/PUeDjX8Q_normal.jpg,Michael Oliver,@SemanticSteward,·,Mar 30,"Meanwhile, Rob...",3.4K,4,,https://x.com/SemanticSteward/status/2038365048184168737,https://x.com/SemanticSteward/status/2038365048184168737/analytics,meanwhile rob,meanwhile rob,Neutral
https://x.com/lourage_america,https://pbs.twimg.com/profile_images/2032216930384560130/-lk0dM1n_normal.jpg,Lou Rage,@lourage_america,·,Mar 30,He’s a Jew who wants the goyim to die for him and his tribe.,3.2K,1,10,https://x.com/lourage_america/status/2038393368615805225,https://x.com/lourage_america/status/2038393368615805225/analytics,hes a jew who wants the goyim to die for him and his tribe,he jew want goy die tribe,Neutral
https://x.com/Spectromachina,https://pbs.twimg.com/profile_images/1977246475621920768/lmEQe8f3_normal.jpg,Spectro,@Spectromachina,·,Mar 30,The elites are openly calling for the extermination of the poor while simultaneously hiding in bunkers.,1.6K,7,,https://x.com/Spectromachina/status/2038358999779709343,https://x.com/Spectromachina/status/2038358999779709343/analytics,the elites are openly calling for the extermination of the poor while simultaneously hiding in bunkers,elite openly calling extermination poor simultaneously hiding bunker,Neutral
https://x.com/TheFSDDad,https://pbs.twimg.com/profile_images/2031233438036955136/1h899bmn_normal.jpg,The FSD Dad,@TheFSDDad,·,Mar 30,Interesting view point from someone that can’t be drafted anymore,760,10,,https://x.com/TheFSDDad/status/2038326273072599084,https://x.com/TheFSDDad/status/2038326273072599084/analytics,interesting view point from someone that cant be drafted anymore,interesting view point someone cant drafted anymore,Positive
